"CUSIP","Security Type","Security Term","Auction Date","Issue Date","Maturity Date","Price per $100","Interest Payment Frequency","Interest Rate"
"912794VK7","Bill","26-Week","05/29/1990","05/31/1990","11/29/1990","","",""
"912827YY2","Note","5-Year 2-Month","05/24/1990","06/01/1990","08/15/1995","","Semi-Annual","8.500%"
"912827YX4","Note","2-Year","05/23/1990","05/31/1990","05/31/1992","","Semi-Annual","8.500%"
"912794UZ5","Bill","13-Week","05/21/1990","05/24/1990","08/23/1990","","",""
"912794US1","Bill","26-Week","05/21/1990","05/24/1990","11/23/1990","","",""
"912794UY8","Bill","13-Week","05/14/1990","05/17/1990","08/16/1990","","",""
"912794VJ0","Bill","26-Week","05/14/1990","05/17/1990","11/15/1990","","",""
"912810EF1","Bond","30-Year","05/10/1990","05/15/1990","05/15/2020","","Semi-Annual","8.750%"
"912827YW6","Note","10-Year","05/09/1990","05/15/1990","05/15/2000","","Semi-Annual","8.875%"
"912827YV8","Note","3-Year","05/08/1990","05/15/1990","05/15/1993","","Semi-Annual","8.625%"
"912794UX0","Bill","13-Week","05/07/1990","05/10/1990","08/09/1990","","",""
"912794VH4","Bill","26-Week","05/07/1990","05/10/1990","11/08/1990","","",""
"912794WH3","Bill","52-Week","05/03/1990","05/10/1990","05/09/1991","","",""
"912794UN2","Bill","13-Week","04/30/1990","05/03/1990","08/02/1990","","",""
"912794VG6","Bill","26-Week","04/30/1990","05/03/1990","11/01/1990","","",""
"912827YU0","Note","2-Year","04/25/1990","04/30/1990","04/30/1992","","Semi-Annual","8.875%"
"912794UW2","Bill","13-Week","04/23/1990","04/26/1990","07/26/1990","","",""
"912794UR3","Bill","26-Week","04/23/1990","04/26/1990","10/25/1990","","",""
"912794UV4","Bill","13-Week","04/16/1990","04/19/1990","07/19/1990","","",""
"912794VF8","Bill","26-Week","04/16/1990","04/19/1990","10/18/1990","","",""
"912827YT3","Note","7-Year","04/11/1990","04/16/1990","04/15/1997","","Semi-Annual","8.500%"
"912794UU6","Bill","13-Week","04/09/1990","04/12/1990","07/12/1990","","",""
"912794VE1","Bill","26-Week","04/09/1990","04/12/1990","10/11/1990","","",""
"912794WD2","Bill","52-Week","04/05/1990","04/12/1990","04/11/1991","","",""
"912794UM4","Bill","13-Week","04/02/1990","04/05/1990","07/05/1990","","",""
"912794VD3","Bill","26-Week","04/02/1990","04/05/1990","10/04/1990","","",""
"912794UA0","Bill","16-Day","03/29/1990","04/03/1990","04/19/1990","","",""
"912827YS5","Note","4-Year","03/28/1990","04/02/1990","03/31/1994","","Semi-Annual","8.500%"
"912827YR7","Note","2-Year","03/27/1990","04/02/1990","03/31/1992","","Semi-Annual","8.500%"
"912794UL6","Bill","13-Week","03/26/1990","03/29/1990","06/28/1990","","",""
"912794UQ5","Bill","26-Week","03/26/1990","03/29/1990","09/27/1990","","",""
"912794UK8","Bill","13-Week","03/19/1990","03/22/1990","06/21/1990","","",""
"912794VC5","Bill","26-Week","03/19/1990","03/22/1990","09/20/1990","","",""
"912794UJ1","Bill","13-Week","03/12/1990","03/15/1990","06/14/1990","","",""
"912794VB7","Bill","26-Week","03/12/1990","03/15/1990","09/13/1990","","",""
"912794VZ4","Bill","52-Week","03/08/1990","03/15/1990","03/14/1991","","",""
"912794UH5","Bill","13-Week","03/05/1990","03/08/1990","06/07/1990","","",""
"912794VA9","Bill","26-Week","03/05/1990","03/08/1990","09/06/1990","","",""
"912794UB8","Bill","52-Day","03/01/1990","03/05/1990","04/26/1990","","",""
"912794UG7","Bill","13-Week","02/26/1990","03/01/1990","05/31/1990","","",""
"912794UP7","Bill","26-Week","02/26/1990","03/01/1990","08/30/1990","","",""
"912827YQ9","Note","5-Year 2-Month","02/22/1990","03/01/1990","05/15/1995","","Semi-Annual","8.500%"
"912827YP1","Note","2-Year","02/21/1990","02/28/1990","02/29/1992","","Semi-Annual","8.500%"
"912794UF9","Bill","13-Week","02/20/1990","02/22/1990","05/24/1990","","",""
"912794UZ5","Bill","26-Week","02/20/1990","02/22/1990","08/23/1990","","",""
"912794VV3","Bill","52-Week","02/13/1990","02/15/1990","02/14/1991","","",""
"912794UE2","Bill","13-Week","02/12/1990","02/15/1990","05/17/1990","","",""
"912794UY8","Bill","26-Week","02/12/1990","02/15/1990","08/16/1990","","",""
"912810EE4","Bond","30-Year","02/08/1990","02/15/1990","02/15/2020","","Semi-Annual","8.500%"
"912827YN6","Note","10-Year","02/07/1990","02/15/1990","02/15/2000","","Semi-Annual","8.500%"
"912827YM8","Note","3-Year","02/06/1990","02/15/1990","02/15/1993","","Semi-Annual","8.375%"
"912794UD4","Bill","13-Week","02/05/1990","02/08/1990","05/10/1990","","",""
"912794UX0","Bill","26-Week","02/05/1990","02/08/1990","08/09/1990","","",""
"912794UC6","Bill","13-Week","01/29/1990","02/01/1990","05/03/1990","","",""
"912794UN2","Bill","26-Week","01/29/1990","02/01/1990","08/02/1990","","",""
"912827YL0","Note","2-Year","01/24/1990","01/31/1990","01/31/1992","","Semi-Annual","8.125%"
"912794UB8","Bill","13-Week","01/22/1990","01/25/1990","04/26/1990","","",""
"912794UW2","Bill","26-Week","01/22/1990","01/25/1990","07/26/1990","","",""
"912794UA0","Bill","13-Week","01/16/1990","01/18/1990","04/19/1990","","",""
"912794UV4","Bill","26-Week","01/16/1990","01/18/1990","07/19/1990","","",""
"912794VR2","Bill","52-Week","01/11/1990","01/18/1990","01/17/1991","","",""
"912827YK2","Note","7-Year","01/10/1990","01/16/1990","01/15/1997","","Semi-Annual","8.000%"
"912794TZ7","Bill","13-Week","01/08/1990","01/11/1990","04/12/1990","","",""
"912794UU6","Bill","26-Week","01/08/1990","01/11/1990","07/12/1990","","",""
"912794TY0","Bill","13-Week","01/02/1990","01/04/1990","04/05/1990","","",""
"912794UM4","Bill","26-Week","01/02/1990","01/04/1990","07/05/1990","","",""
"912794TX2","Bill","13-Week","12/26/1989","12/28/1989","03/29/1990","","",""
"912794UL6","Bill","26-Week","12/26/1989","12/28/1989","06/28/1990","","",""
"912827YJ5","Note","4-Year","12/20/1989","01/02/1990","12/31/1993","","Semi-Annual","7.625%"
"912827YH9","Note","2-Year","12/19/1989","01/02/1990","12/31/1991","","Semi-Annual","7.625%"
"912794TW4","Bill","13-Week","12/18/1989","12/21/1989","03/22/1990","","",""
"912794UK8","Bill","26-Week","12/18/1989","12/21/1989","06/21/1990","","",""
"912794UT9","Bill","52-Week","12/14/1989","12/21/1989","12/20/1990","","",""
"912794TV6","Bill","13-Week","12/11/1989","12/14/1989","03/15/1990","","",""
"912794UJ1","Bill","26-Week","12/11/1989","12/14/1989","06/14/1990","","",""
"912794TU8","Bill","13-Week","12/04/1989","12/07/1989","03/08/1990","","",""
"912794UH5","Bill","26-Week","12/04/1989","12/07/1989","06/07/1990","","",""
"912794TH7","Bill","10-Day","11/30/1989","12/04/1989","12/14/1989","","",""
"912827YG1","Note","5-Year 2-Month","11/29/1989","12/01/1989","02/15/1995","","Semi-Annual","7.750%"
"912827YF3","Note","2-Year","11/28/1989","11/30/1989","11/30/1991","","Semi-Annual","7.750%"
"912794TT1","Bill","13-Week","11/27/1989","11/30/1989","03/01/1990","","",""
"912794UG7","Bill","26-Week","11/27/1989","11/30/1989","05/31/1990","","",""
"912794TS3","Bill","13-Week","11/20/1989","11/24/1989","02/22/1990","","",""
"912794UF9","Bill","26-Week","11/20/1989","11/24/1989","05/24/1990","","",""
"912794US1","Bill","52-Week","11/16/1989","11/24/1989","11/23/1990","","",""
"912810ED6","Bond","29-Year 9-Month","11/14/1989","11/15/1989","08/15/2019","","Semi-Annual","8.125%"
"912794TR5","Bill","13-Week","11/13/1989","11/16/1989","02/15/1990","","",""
"912794UE2","Bill","26-Week","11/13/1989","11/16/1989","05/17/1990","","",""
"912827YE6","Note","10-Year","11/13/1989","11/15/1989","11/15/1999","","Semi-Annual","7.875%"
"912794SP0","Bill","36-Day","11/10/1989","11/15/1989","12/21/1989","","",""
"912827YD8","Note","3-Year","11/09/1989","11/15/1989","11/15/1992","","Semi-Annual","7.750%"
"912794TQ7","Bill","13-Week","11/08/1989","11/09/1989","02/08/1990","","",""
"912794UD4","Bill","26-Week","11/08/1989","11/09/1989","05/10/1990","","",""
"912794SP0","Bill","51-Day","10/30/1989","10/31/1989","12/21/1989","","",""
"912794TP9","Bill","13-Week","10/30/1989","10/31/1989","02/01/1990","","",""
"912794UC6","Bill","26-Week","10/30/1989","10/31/1989","05/03/1990","","",""
"912827YC0","Note","2-Year","10/24/1989","10/31/1989","10/31/1991","","Semi-Annual","7.625%"
"912794TN4","Bill","13-Week","10/23/1989","10/26/1989","01/25/1990","","",""
"912794UB8","Bill","26-Week","10/23/1989","10/26/1989","04/26/1990","","",""
"912794UR3","Bill","52-Week","10/19/1989","10/26/1989","10/25/1990","","",""
"912794TM6","Bill","13-Week","10/16/1989","10/19/1989","01/18/1990","","",""
"912794UA0","Bill","26-Week","10/16/1989","10/19/1989","04/19/1990","","",""
"912827YB2","Note","7-Year","10/11/1989","10/16/1989","10/15/1996","","Semi-Annual","8.000%"
"912794TL8","Bill","13-Week","10/10/1989","10/12/1989","01/11/1990","","",""
"912794TZ7","Bill","26-Week","10/10/1989","10/12/1989","04/12/1990","","",""
"912794TK0","Bill","13-Week","10/02/1989","10/05/1989","01/04/1990","","",""
"912794TY0","Bill","26-Week","10/02/1989","10/05/1989","04/05/1990","","",""
"912827YA4","Note","4-Year","09/27/1989","10/02/1989","09/30/1993","","Semi-Annual","8.250%"
"912827XZ0","Note","2-Year","09/26/1989","10/02/1989","09/30/1991","","Semi-Annual","8.375%"
"912794TJ3","Bill","13-Week","09/25/1989","09/28/1989","12/28/1989","","",""
"912794TX2","Bill","26-Week","09/25/1989","09/28/1989","03/29/1990","","",""
"912794UQ5","Bill","52-Week","09/21/1989","09/28/1989","09/27/1990","","",""
"912794SP0","Bill","13-Week","09/18/1989","09/21/1989","12/21/1989","","",""
"912794TW4","Bill","26-Week","09/18/1989","09/21/1989","03/22/1990","","",""
"912794TH7","Bill","13-Week","09/11/1989","09/14/1989","12/14/1989","","",""
"912794TV6","Bill","26-Week","09/11/1989","09/14/1989","03/15/1990","","",""
"912794TG9","Bill","13-Week","09/05/1989","09/07/1989","12/07/1989","","",""
"912794TU8","Bill","26-Week","09/05/1989","09/07/1989","03/08/1990","","",""
"912794SX3","Bill","8-Day","08/31/1989","09/06/1989","09/14/1989","","",""
"912794TF1","Bill","13-Week","08/28/1989","08/31/1989","11/30/1989","","",""
"912794TT1","Bill","26-Week","08/28/1989","08/31/1989","03/01/1990","","",""
"912794UP7","Bill","52-Week","08/24/1989","08/31/1989","08/30/1990","","",""
"912827XY3","Note","5-Year 2-Month","08/23/1989","09/01/1989","11/15/1994","","Semi-Annual","8.250%"
"912827XX5","Note","2-Year","08/22/1989","08/31/1989","08/31/1991","","Semi-Annual","8.250%"
"912794SN5","Bill","13-Week","08/21/1989","08/24/1989","11/24/1989","","",""
"912794TS3","Bill","26-Week","08/21/1989","08/24/1989","02/22/1990","","",""
"912794TE4","Bill","13-Week","08/14/1989","08/17/1989","11/16/1989","","",""
"912794TR5","Bill","26-Week","08/14/1989","08/17/1989","02/15/1990","","",""
"912794UA0","Bill","247-Day","08/10/1989","08/15/1989","04/19/1990","","",""
"912810ED6","Bond","30-Year","08/10/1989","08/15/1989","08/15/2019","","Semi-Annual","8.125%"
"912827XW7","Note","10-Year","08/09/1989","08/15/1989","08/15/1999","","Semi-Annual","8.000%"
"912827XV9","Note","3-Year","08/08/1989","08/15/1989","08/15/1992","","Semi-Annual","7.875%"
"912794TD6","Bill","13-Week","08/07/1989","08/10/1989","11/09/1989","","",""
"912794TQ7","Bill","26-Week","08/07/1989","08/10/1989","02/08/1990","","",""
"912794SY1","Bill","45-Day","08/03/1989","08/07/1989","09/21/1989","","",""
"912794TC8","Bill","13-Week","07/31/1989","08/03/1989","11/02/1989","","",""
"912794TP9","Bill","26-Week","07/31/1989","08/03/1989","02/01/1990","","",""
"912794UN2","Bill","52-Week","07/27/1989","08/03/1989","08/02/1990","","",""
"912827XU1","Note","2-Year","07/26/1989","07/31/1989","07/31/1991","","Semi-Annual","7.750%"
"912794SM7","Bill","13-Week","07/24/1989","07/27/1989","10/26/1989","","",""
"912794TN4","Bill","26-Week","07/24/1989","07/27/1989","01/25/1990","","",""
"912794TB0","Bill","13-Week","07/17/1989","07/20/1989","10/19/1989","","",""
"912794TM6","Bill","26-Week","07/17/1989","07/20/1989","01/18/1990","","",""
"912827XT4","Note","7-Year","07/12/1989","07/17/1989","07/15/1996","","Semi-Annual","7.875%"
"912794TA2","Bill","13-Week","07/10/1989","07/13/1989","10/12/1989","","",""
"912794TL8","Bill","26-Week","07/10/1989","07/13/1989","01/11/1990","","",""
"912794SZ8","Bill","13-Week","07/03/1989","07/06/1989","10/05/1989","","",""
"912794TK0","Bill","26-Week","07/03/1989","07/06/1989","01/04/1990","","",""
"912794UM4","Bill","52-Week","06/29/1989","07/06/1989","07/05/1990","","",""
"912827XS6","Note","4-Year","06/28/1989","06/30/1989","06/30/1993","","Semi-Annual","8.125%"
"912827XR8","Note","2-Year","06/27/1989","06/30/1989","06/30/1991","","Semi-Annual","8.250%"
"912794SL9","Bill","13-Week","06/26/1989","06/29/1989","09/28/1989","","",""
"912794TJ3","Bill","26-Week","06/26/1989","06/29/1989","12/28/1989","","",""
"912794SY1","Bill","13-Week","06/19/1989","06/22/1989","09/21/1989","","",""
"912794SP0","Bill","26-Week","06/19/1989","06/22/1989","12/21/1989","","",""
"912794SX3","Bill","13-Week","06/12/1989","06/15/1989","09/14/1989","","",""
"912794TH7","Bill","26-Week","06/12/1989","06/15/1989","12/14/1989","","",""
"912794SW5","Bill","13-Week","06/05/1989","06/08/1989","09/07/1989","","",""
"912794TG9","Bill","26-Week","06/05/1989","06/08/1989","12/07/1989","","",""
"912794UH5","Bill","52-Week","06/01/1989","06/08/1989","06/07/1990","","",""
"912794SK1","Bill","13-Week","05/30/1989","06/01/1989","08/31/1989","","",""
"912794TF1","Bill","26-Week","05/30/1989","06/01/1989","11/30/1989","","",""
"912827XQ0","Note","5-Year 2-Month","05/25/1989","06/02/1989","08/15/1994","","Semi-Annual","8.625%"
"912827XP2","Note","2-Year","05/24/1989","05/31/1989","05/31/1991","","Semi-Annual","8.750%"
"912794SV7","Bill","13-Week","05/22/1989","05/25/1989","08/24/1989","","",""
"912794SN5","Bill","26-Week","05/22/1989","05/25/1989","11/24/1989","","",""
"912794SU9","Bill","13-Week","05/15/1989","05/18/1989","08/17/1989","","",""
"912794TE4","Bill","26-Week","05/15/1989","05/18/1989","11/16/1989","","",""
"912810EC8","Bond","29-Year 9-Month","05/11/1989","05/15/1989","02/15/2019","","Semi-Annual","8.875%"
"912827XN7","Note","10-Year","05/10/1989","05/15/1989","05/15/1999","","Semi-Annual","9.125%"
"912827XM9","Note","3-Year","05/09/1989","05/15/1989","05/15/1992","","Semi-Annual","9.000%"
"912794ST2","Bill","13-Week","05/08/1989","05/11/1989","08/10/1989","","",""
"912794TD6","Bill","26-Week","05/08/1989","05/11/1989","11/09/1989","","",""
"912794UD4","Bill","52-Week","05/04/1989","05/11/1989","05/10/1990","","",""
"912794SJ4","Bill","13-Week","05/01/1989","05/04/1989","08/03/1989","","",""
"912794TC8","Bill","26-Week","05/01/1989","05/04/1989","11/02/1989","","",""
"912827XL1","Note","2-Year","04/26/1989","05/01/1989","04/30/1991","","Semi-Annual","9.250%"
"912794SS4","Bill","13-Week","04/24/1989","04/27/1989","07/27/1989","","",""
"912794SM7","Bill","26-Week","04/24/1989","04/27/1989","10/26/1989","","",""
"912794SR6","Bill","13-Week","04/17/1989","04/20/1989","07/20/1989","","",""
"912794TB0","Bill","26-Week","04/17/1989","04/20/1989","10/19/1989","","",""
"912827XK3","Note","7-Year","04/12/1989","04/17/1989","04/15/1996","","Semi-Annual","9.375%"
"912794SQ8","Bill","13-Week","04/10/1989","04/13/1989","07/13/1989","","",""
"912794TA2","Bill","26-Week","04/10/1989","04/13/1989","10/12/1989","","",""
"912794TZ7","Bill","52-Week","04/06/1989","04/13/1989","04/12/1990","","",""
"912794SH8","Bill","13-Week","04/03/1989","04/06/1989","07/06/1989","","",""
"912794SZ8","Bill","26-Week","04/03/1989","04/06/1989","10/05/1989","","",""
"912794RU0","Bill","17-Day","03/30/1989","04/03/1989","04/20/1989","","",""
"912827XJ6","Note","4-Year","03/29/1989","03/31/1989","03/31/1993","","Semi-Annual","9.625%"
"912827XH0","Note","2-Year","03/28/1989","03/31/1989","03/31/1991","","Semi-Annual","9.750%"
"912794SG0","Bill","13-Week","03/27/1989","03/30/1989","06/29/1989","","",""
"912794SL9","Bill","26-Week","03/27/1989","03/30/1989","09/28/1989","","",""
"912794SF2","Bill","13-Week","03/20/1989","03/23/1989","06/22/1989","","",""
"912794SY1","Bill","26-Week","03/20/1989","03/23/1989","09/21/1989","","",""
"912794SE5","Bill","13-Week","03/13/1989","03/16/1989","06/15/1989","","",""
"912794SX3","Bill","26-Week","03/13/1989","03/16/1989","09/14/1989","","",""
"912794TV6","Bill","52-Week","03/09/1989","03/16/1989","03/15/1990","","",""
"912794SC9","Bill","13-Week","03/06/1989","03/09/1989","06/08/1989","","",""
"912794SW5","Bill","26-Week","03/06/1989","03/09/1989","09/07/1989","","",""
"912794SB1","Bill","13-Week","02/27/1989","03/02/1989","06/01/1989","","",""
"912794SK1","Bill","26-Week","02/27/1989","03/02/1989","08/31/1989","","",""
"912827XG2","Note","5-Year 2-Month","02/23/1989","03/03/1989","05/15/1994","","Semi-Annual","9.500%"
"912827XF4","Note","2-Year","02/22/1989","02/28/1989","02/28/1991","","Semi-Annual","9.375%"
"912794SA3","Bill","13-Week","02/21/1989","02/23/1989","05/25/1989","","",""
"912794SV7","Bill","26-Week","02/21/1989","02/23/1989","08/24/1989","","",""
"912794TR5","Bill","52-Week","02/14/1989","02/16/1989","02/15/1990","","",""
"912794RZ9","Bill","13-Week","02/13/1989","02/16/1989","05/18/1989","","",""
"912794SU9","Bill","26-Week","02/13/1989","02/16/1989","08/17/1989","","",""
"912810EC8","Bond","30-Year","02/09/1989","02/15/1989","02/15/2019","","Semi-Annual","8.875%"
"912827XE7","Note","10-Year","02/08/1989","02/15/1989","02/15/1999","","Semi-Annual","8.875%"
"912827XD9","Note","3-Year","02/07/1989","02/15/1989","02/15/1992","","Semi-Annual","9.125%"
"912794RX4","Bill","13-Week","02/06/1989","02/09/1989","05/11/1989","","",""
"912794ST2","Bill","26-Week","02/06/1989","02/09/1989","08/10/1989","","",""
"912794RW6","Bill","13-Week","01/30/1989","02/02/1989","05/04/1989","","",""
"912794SJ4","Bill","26-Week","01/30/1989","02/02/1989","08/03/1989","","",""
"912827XC1","Note","2-Year","01/25/1989","01/31/1989","01/31/1991","","Semi-Annual","9.000%"
"912794RV8","Bill","13-Week","01/23/1989","01/26/1989","04/27/1989","","",""
"912794SS4","Bill","26-Week","01/23/1989","01/26/1989","07/27/1989","","",""
"912794RU0","Bill","13-Week","01/17/1989","01/19/1989","04/20/1989","","",""
"912794SR6","Bill","26-Week","01/17/1989","01/19/1989","07/20/1989","","",""
"912794TM6","Bill","52-Week","01/12/1989","01/19/1989","01/18/1990","","",""
"912827XB3","Note","7-Year","01/11/1989","01/17/1989","01/15/1996","","Semi-Annual","9.250%"
"912794RS5","Bill","13-Week","01/09/1989","01/12/1989","04/13/1989","","",""
"912794SQ8","Bill","26-Week","01/09/1989","01/12/1989","07/13/1989","","",""
"912794RR7","Bill","13-Week","01/03/1989","01/05/1989","04/06/1989","","",""
"912794SH8","Bill","26-Week","01/03/1989","01/05/1989","07/06/1989","","",""
"912827XA5","Note","4-Year","12/29/1988","01/03/1989","12/31/1992","","Semi-Annual","9.125%"
"912827WZ1","Note","2-Year","12/28/1988","01/03/1989","12/31/1990","","Semi-Annual","9.125%"
"912794RQ9","Bill","13-Week","12/27/1988","12/29/1988","03/30/1989","","",""
"912794SG0","Bill","26-Week","12/27/1988","12/29/1988","06/29/1989","","",""
"912794RP1","Bill","13-Week","12/19/1988","12/22/1988","03/23/1989","","",""
"912794SF2","Bill","26-Week","12/19/1988","12/22/1988","06/22/1989","","",""
"912794SP0","Bill","52-Week","12/15/1988","12/22/1988","12/21/1989","","",""
"912794RM8","Bill","13-Week","12/12/1988","12/15/1988","03/16/1989","","",""
"912794SE5","Bill","26-Week","12/12/1988","12/15/1988","06/15/1989","","",""
"912794RL0","Bill","13-Week","12/05/1988","12/08/1988","03/09/1989","","",""
"912794SC9","Bill","26-Week","12/05/1988","12/08/1988","06/08/1989","","",""
"912794RK2","Bill","13-Week","11/28/1988","12/01/1988","03/02/1989","","",""
"912794SB1","Bill","26-Week","11/28/1988","12/01/1988","06/01/1989","","",""
"912827WY4","Note","5-Year 2-Month","11/23/1988","12/01/1988","02/15/1994","","Semi-Annual","8.875%"
"912827WX6","Note","2-Year","11/22/1988","11/30/1988","11/30/1990","","Semi-Annual","8.875%"
"912794RJ5","Bill","13-Week","11/21/1988","11/25/1988","02/23/1989","","",""
"912794SA3","Bill","26-Week","11/21/1988","11/25/1988","05/25/1989","","",""
"912794SN5","Bill","52-Week","11/17/1988","11/25/1988","11/24/1989","","",""
"912810EB0","Bond","30-Year","11/17/1988","11/22/1988","11/15/2018","","Semi-Annual","9.000%"
"912794RG1","Bill","13-Week","11/14/1988","11/17/1988","02/16/1989","","",""
"912794RZ9","Bill","26-Week","11/14/1988","11/17/1988","05/18/1989","","",""
"912794QD9","Bill","37-Day","11/10/1988","11/15/1988","12/22/1988","","",""
"912827WW8","Note","10-Year","11/09/1988","11/15/1988","11/15/1998","","Semi-Annual","8.875%"
"912827WV0","Note","3-Year","11/08/1988","11/15/1988","11/15/1991","","Semi-Annual","8.500%"
"912794RF3","Bill","13-Week","11/07/1988","11/10/1988","02/09/1989","","",""
"912794RX4","Bill","26-Week","11/07/1988","11/10/1988","05/11/1989","","",""
"912794RE6","Bill","13-Week","10/31/1988","11/03/1988","02/02/1989","","",""
"912794RW6","Bill","26-Week","10/31/1988","11/03/1988","05/04/1989","","",""
"912827WU2","Note","2-Year","10/26/1988","10/31/1988","10/31/1990","","Semi-Annual","8.250%"
"912794RD8","Bill","13-Week","10/24/1988","10/27/1988","01/26/1989","","",""
"912794RV8","Bill","26-Week","10/24/1988","10/27/1988","04/27/1989","","",""
"912794SM7","Bill","52-Week","10/20/1988","10/27/1988","10/26/1989","","",""
"912794RB2","Bill","13-Week","10/17/1988","10/20/1988","01/19/1989","","",""
"912794RU0","Bill","26-Week","10/17/1988","10/20/1988","04/20/1989","","",""
"912827WT5","Note","7-Year","10/12/1988","10/17/1988","10/15/1995","","Semi-Annual","8.625%"
"912794RA4","Bill","13-Week","10/11/1988","10/13/1988","01/12/1989","","",""
"912794RS5","Bill","26-Week","10/11/1988","10/13/1988","04/13/1989","","",""
"912794QZ0","Bill","13-Week","10/03/1988","10/06/1988","01/05/1989","","",""
"912794RR7","Bill","26-Week","10/03/1988","10/06/1988","04/06/1989","","",""
"912827WS7","Note","4-Year","09/28/1988","09/30/1988","09/30/1992","","Semi-Annual","8.750%"
"912827WR9","Note","2-Year","09/27/1988","09/30/1988","09/30/1990","","Semi-Annual","8.500%"
"912794QY3","Bill","13-Week","09/26/1988","09/29/1988","12/29/1988","","",""
"912794RQ9","Bill","26-Week","09/26/1988","09/29/1988","03/30/1989","","",""
"912794SL9","Bill","52-Week","09/22/1988","09/29/1988","09/28/1989","","",""
"912794QD9","Bill","13-Week","09/19/1988","09/22/1988","12/22/1988","","",""
"912794RP1","Bill","26-Week","09/19/1988","09/22/1988","03/23/1989","","",""
"912794QX5","Bill","13-Week","09/12/1988","09/15/1988","12/15/1988","","",""
"912794RM8","Bill","26-Week","09/12/1988","09/15/1988","03/16/1989","","",""
"912794QW7","Bill","13-Week","09/06/1988","09/08/1988","12/08/1988","","",""
"912794RL0","Bill","26-Week","09/06/1988","09/08/1988","03/09/1989","","",""
"912794QN7","Bill","20-Day","08/30/1988","09/02/1988","09/22/1988","","",""
"912794QV9","Bill","13-Week","08/29/1988","09/01/1988","12/01/1988","","",""
"912794RK2","Bill","26-Week","08/29/1988","09/01/1988","03/02/1989","","",""
"912794SK1","Bill","52-Week","08/25/1988","09/01/1988","08/31/1989","","",""
"912827WQ1","Note","5-Year 2-Month","08/24/1988","09/01/1988","11/15/1993","","Semi-Annual","9.000%"
"912827WP3","Note","2-Year","08/23/1988","08/31/1988","08/31/1990","","Semi-Annual","8.625%"
"912794QC1","Bill","13-Week","08/22/1988","08/25/1988","11/25/1988","","",""
"912794RJ5","Bill","26-Week","08/22/1988","08/25/1988","02/23/1989","","",""
"912794QU1","Bill","13-Week","08/15/1988","08/18/1988","11/17/1988","","",""
"912794RG1","Bill","26-Week","08/15/1988","08/18/1988","02/16/1989","","",""
"912794RU0","Bill","248-Day","08/11/1988","08/15/1988","04/20/1989","","",""
"912827WN8","Note","10-Year","08/10/1988","08/15/1988","08/15/1998","","Semi-Annual","9.250%"
"912827WM0","Note","3-Year","08/09/1988","08/15/1988","08/15/1991","","Semi-Annual","8.750%"
"912794QT4","Bill","13-Week","08/08/1988","08/11/1988","11/10/1988","","",""
"912794RF3","Bill","26-Week","08/08/1988","08/11/1988","02/09/1989","","",""
"912794QS6","Bill","13-Week","08/01/1988","08/04/1988","11/03/1988","","",""
"912794RE6","Bill","26-Week","08/01/1988","08/04/1988","02/02/1989","","",""
"912794SJ4","Bill","52-Week","07/28/1988","08/04/1988","08/03/1989","","",""
"912827WL2","Note","2-Year","07/27/1988","08/01/1988","07/31/1990","","Semi-Annual","8.375%"
"912794QB3","Bill","13-Week","07/25/1988","07/28/1988","10/27/1988","","",""
"912794RD8","Bill","26-Week","07/25/1988","07/28/1988","01/26/1989","","",""
"912794QR8","Bill","13-Week","07/18/1988","07/21/1988","10/20/1988","","",""
"912794RB2","Bill","26-Week","07/18/1988","07/21/1988","01/19/1989","","",""
"912827WK4","Note","7-Year","07/12/1988","07/15/1988","07/15/1995","","Semi-Annual","8.875%"
"912794QQ0","Bill","13-Week","07/11/1988","07/14/1988","10/13/1988","","",""
"912794RA4","Bill","26-Week","07/11/1988","07/14/1988","01/12/1989","","",""
"912794QP2","Bill","13-Week","07/05/1988","07/07/1988","10/06/1988","","",""
"912794QZ0","Bill","26-Week","07/05/1988","07/07/1988","01/05/1989","","",""
"912794SH8","Bill","52-Week","06/30/1988","07/07/1988","07/06/1989","","",""
"912794QA5","Bill","13-Week","06/27/1988","06/30/1988","09/29/1988","","",""
"912794QY3","Bill","26-Week","06/27/1988","06/30/1988","12/29/1988","","",""
"912827WJ7","Note","4-Year","06/23/1988","06/30/1988","06/30/1992","","Semi-Annual","8.250%"
"912827WH1","Note","2-Year","06/22/1988","06/30/1988","06/30/1990","","Semi-Annual","8.000%"
"912794QN7","Bill","13-Week","06/20/1988","06/23/1988","09/22/1988","","",""
"912794QD9","Bill","26-Week","06/20/1988","06/23/1988","12/22/1988","","",""
"912794QM9","Bill","13-Week","06/13/1988","06/16/1988","09/15/1988","","",""
"912794QX5","Bill","26-Week","06/13/1988","06/16/1988","12/15/1988","","",""
"912794QL1","Bill","13-Week","06/06/1988","06/09/1988","09/08/1988","","",""
"912794QW7","Bill","26-Week","06/06/1988","06/09/1988","12/08/1988","","",""
"912794SC9","Bill","52-Week","06/02/1988","06/09/1988","06/08/1989","","",""
"912794PU2","Bill","9-Day","06/01/1988","06/07/1988","06/16/1988","","",""
"912794PZ1","Bill","13-Week","05/31/1988","06/02/1988","09/01/1988","","",""
"912794QV9","Bill","26-Week","05/31/1988","06/02/1988","12/01/1988","","",""
